,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
0,0.31730769230769235,1.0,0.5381443298969073,0.28214285714285714,0.1761785714285714,-0.07142857142857142,0.10606060606060608,-0.11111111111111112,0.1893939393939394,0.32727272727272727,0.012493827160493829,0.4885496183206106,0.4000000000000001,-0.29870129870129875,0.03143201446073509,0.04119850187265917,0.007579717720857291,-0.03717472118959108,0.6806722689075629,0.01075268817204301,-0.00026673779674579886,0.11349693251533743,0.2662337662337662,0.07291666666666667,0.14516129032258063,0.12830188679245286,0.0060606060606060615,-2.2727789267937906e-05,0.1873111782477341,0.1308724832214765,0.09894736842105262,0.017049329393043877,-0.019698725376593278,0.058164584230934936,0.4973255813953488,0.0,0.0,1.0,0.9950267583034216,0.008955223880597015,0.0
1,0.3038461538461539,0.90625,0.5570446735395189,0.2589285714285714,0.18453571428571428,0.14285714285714285,0.09595959595959597,-0.11111111111111112,0.19696969696969696,0.3393939393939394,0.012469135802469137,0.541984732824428,0.26666666666666666,-0.29870129870129875,0.03143201446073509,0.04161464835622139,0.007579717720857291,-0.03717472118959108,0.684407096171802,0.011230585424133811,-0.00026673779674579886,0.11349693251533743,0.22597402597402597,0.08333333333333333,0.14638318670576736,0.1287211740041929,0.0060606060606060615,-2.2727789267937906e-05,0.20271903323262833,0.14026845637583893,0.09368421052631579,0.01676138516329469,-0.019698725376593278,0.05730288668677294,0.4973255813953488,0.0,0.0,1.0,0.9950267583034216,0.011940298507462687,0.0
2,0.28076923076923077,0.9312500000000001,0.5627147766323024,0.2946428571428571,0.19999999999999998,0.14642857142857144,0.13131313131313133,-0.11111111111111112,0.19886363636363635,0.3515151515151515,0.012469135802469137,0.5458015267175576,0.2694444444444445,-0.29870129870129875,0.03143201446073509,0.0420307948397836,0.007579717720857291,-0.03717472118959108,0.688141923436041,0.011708482676224612,-0.00026673779674579886,0.11349693251533743,0.1857142857142857,0.09375,0.14760508308895404,0.12914046121593292,0.0060606060606060615,-2.2727789267937906e-05,0.2181268882175226,0.14966442953020134,0.08842105263157896,0.016473440933545507,-0.019698725376593278,0.05644118914261094,0.4973255813953488,0.0,0.0,1.0,0.9950267583034216,0.01492537313432836,0.0
3,0.26153846153846155,1.0,0.5683848797250859,0.3035714285714286,0.1857142857142857,0.13214285714285715,0.1414141414141414,-0.11111111111111112,0.20075757575757575,0.36363636363636365,0.012469135802469137,0.549618320610687,0.27222222222222225,-0.29870129870129875,0.03143201446073509,0.04244694132334582,0.007579717720857291,-0.03717472118959108,0.69187675070028,0.012186379928315411,-0.00026673779674579886,0.11349693251533743,0.14545454545454545,0.10416666666666667,0.14882697947214077,0.12955974842767295,0.0060606060606060615,-2.2727789267937906e-05,0.23353474320241693,0.15906040268456373,0.0831578947368421,0.01618549670379632,-0.019698725376593278,0.055579491598448945,0.4973255813953488,0.0,0.0,1.0,0.9950267583034216,0.01791044776119403,0.0
4,0.24615384615384617,1.0,0.5723367697594501,0.26428571428571423,0.20357142857142854,0.15714285714285714,0.12626262626262627,-0.11111111111111112,0.20265151515151517,0.37575757575757573,0.012469135802469137,0.5534351145038174,0.275,-0.29870129870129875,0.03143201446073509,0.04286308780690803,0.007579717720857291,-0.03717472118959108,0.695611577964519,0.012664277180406212,-0.00026673779674579886,0.11349693251533743,0.10519480519480519,0.11458333333333333,0.15004887585532745,0.12997903563941302,0.0060606060606060615,-2.2727789267937906e-05,0.24894259818731115,0.16845637583892617,0.07789473684210527,0.015897552474047134,-0.019698725376593278,0.05471779405428694,0.4973255813953488,0.0,0.0,1.0,0.9950267583034216,0.020895522388059702,0.0
5,0.2884615384615385,1.0,0.5762886597938144,0.3285714285714285,0.19642857142857142,0.1357142857142857,0.12121212121212123,-0.11111111111111112,0.20454545454545456,0.3878787878787878,0.012469135802469137,0.5572519083969469,0.2777777777777778,-0.29870129870129875,0.03143201446073509,0.043279234290470245,0.007579717720857291,-0.03717472118959108,0.6993464052287581,0.013142174432497013,-0.00026673779674579886,0.11349693251533743,0.06493506493506493,0.12499999999999999,0.15127077223851418,0.13039832285115305,0.0060606060606060615,-2.2727789267937906e-05,0.2643504531722054,0.1778523489932886,0.07263157894736841,0.015609608244297949,-0.019698725376593278,0.05385609651012494,0.4973255813953488,0.0,0.0,1.0,0.9950267583034216,0.023880597014925373,0.0
6,0.2576923076923077,1.0,0.5781786941580755,0.32499999999999996,0.19642857142857142,0.13214285714285715,0.11111111111111112,-0.11111111111111112,0.21022727272727273,0.39999999999999997,0.012469135802469137,0.5591603053435117,0.2916666666666667,-0.29870129870129875,0.03143201446073509,0.043695380774032455,0.007579717720857291,-0.03717472118959108,0.7030812324929971,0.013620071684587814,-0.00026673779674579886,0.11349693251533743,0.06410610665929815,0.13541666666666666,0.15249266862170086,0.13081761006289308,0.0060606060606060615,-2.2727789267937906e-05,0.297583081570997,0.1855704697986577,0.06736842105263158,0.015321664014548762,-0.019698725376593278,0.05299439896596295,0.4973255813953488,0.0,0.0,1.0,0.9950267583034216,0.026865671641791045,0.0
7,0.26153846153846155,1.0,0.5800687285223367,0.2785714285714286,0.17142857142857143,0.11785714285714285,0.09090909090909093,-0.11111111111111112,0.2159090909090909,0.41212121212121205,0.012469135802469137,0.5610687022900773,0.3055555555555556,-0.29870129870129875,0.03143201446073509,0.04411152725759467,0.007579717720857291,-0.03717472118959108,0.7068160597572362,0.014097968936678616,-0.00026673779674579886,0.11349693251533743,0.06327714838353135,0.14583333333333331,0.1537145650048876,0.13123689727463314,0.0060606060606060615,-2.2727789267937906e-05,0.31067472306142996,0.19328859060402687,0.06750877192982457,0.015033719784799575,-0.019698725376593278,0.051462492220786055,0.4973255813953488,0.0,0.0,1.0,0.9950267583034216,0.029850746268656716,0.0
8,0.2576923076923077,1.0,0.5809278350515463,0.27142857142857146,0.16428571428571428,0.1142857142857143,0.09090909090909093,-0.11111111111111112,0.2215909090909091,0.4242424242424242,0.012469135802469137,0.5629770992366421,0.3194444444444445,-0.29870129870129875,0.03143201446073509,0.04452767374115689,0.007579717720857291,-0.03717472118959108,0.7105508870214752,0.014575866188769417,-0.00026673779674579886,0.11349693251533743,0.062448190107764576,0.15625,0.15493646138807426,0.13165618448637317,0.0060606060606060615,-2.2727789267937906e-05,0.32376636455186303,0.20100671140939597,0.06764912280701754,0.014745775555050392,-0.019698725376593278,0.04993058547560917,0.4973255813953488,0.0,0.0,1.0,0.9950267583034216,0.03283582089552239,0.0
9,0.25,0.9875,0.581786941580756,0.2607142857142857,0.15714285714285714,0.10714285714285715,0.09090909090909093,-0.11111111111111112,0.2272727272727273,0.43636363636363634,0.012469135802469137,0.5648854961832068,0.33333333333333337,-0.29870129870129875,0.03143201446073509,0.0449438202247191,0.007579717720857291,-0.03717472118959108,0.7142857142857142,0.015053763440860218,-0.00026673779674579886,0.11349693251533743,0.06161923183199779,0.16666666666666666,0.156158357771261,0.1320754716981132,0.0060606060606060615,-2.2727789267937906e-05,0.3368580060422961,0.20872483221476512,0.06778947368421054,0.014457831325301205,-0.019698725376593278,0.04839867873043228,0.4973255813953488,0.0,0.0,1.0,0.9950267583034216,0.035820895522388055,0.0
10,0.25,0.9750000000000001,0.5828178694158075,0.2464285714285714,0.15357142857142858,0.10714285714285715,0.09090909090909093,-0.11111111111111112,0.23232323232323232,0.4419580419580419,0.012469135802469137,0.5712468193384233,0.34074074074074073,-0.29870129870129875,0.03143201446073509,0.04436761740132527,0.007579717720857291,-0.03717472118959108,0.7162249515190691,0.0152191894127378,-0.00026673779674579886,0.11349693251533743,0.060790273556231,0.16666666666666666,0.15738025415444767,0.13004354136429608,0.0060606060606060615,-2.2727789267937906e-05,0.3340886203423967,0.21644295302013422,0.0679298245614035,0.014169887095552022,-0.019698725376593278,0.04686677198525539,0.4973255813953488,0.0,0.0,1.0,0.9950267583034216,0.03880597014925373,0.0
11,0.25,1.0,0.583848797250859,0.27142857142857146,0.16428571428571428,0.10714285714285715,0.09090909090909093,-0.11111111111111112,0.23737373737373738,0.44755244755244755,0.012469135802469137,0.5776081424936397,0.3481481481481482,-0.29870129870129875,0.03143201446073509,0.043791414577931426,0.007579717720857291,-0.03717472118959108,0.718164188752424,0.015384615384615385,-0.00026673779674579886,0.11349693251533743,0.05996131528046422,0.16666666666666666,0.1586021505376344,0.12801161103047898,0.0060606060606060615,-2.2727789267937906e-05,0.33131923464249746,0.22416107382550338,0.0680701754385965,0.013881942865802835,-0.019698725376593278,0.04533486524007851,0.4973255813953488,0.0,0.0,1.0,0.9950267583034216,0.0417910447761194,0.0
12,0.26153846153846155,0.9937500000000001,0.5847079037800686,0.4535714285714286,0.2464285714285714,0.1607142857142857,0.12626262626262627,-0.11111111111111112,0.24242424242424243,0.45314685314685316,0.012469135802469137,0.5839694656488552,0.35555555555555557,-0.29870129870129875,0.03143201446073509,0.043215211754537596,0.007579717720857291,-0.03717472118959108,0.7201034259857789,0.015550041356492971,-0.00026673779674579886,0.11349693251533743,0.05913235700469743,0.16666666666666666,0.1598240469208211,0.12597968069666182,0.0060606060606060615,-2.2727789267937906e-05,0.3285498489425982,0.23187919463087253,0.06821052631578947,0.01359399863605365,-0.019698725376593278,0.04380295849490162,0.4973255813953488,0.0,0.0,1.0,0.9950267583034216,0.04477611940298507,0.0
13,0.24230769230769234,1.0,0.5855670103092783,0.3035714285714286,0.175,0.11071428571428571,0.09090909090909093,-0.11111111111111112,0.2474747474747475,0.4587412587412587,0.012469135802469137,0.5903307888040716,0.362962962962963,-0.29870129870129875,0.03143201446073509,0.042639008931143765,0.007579717720857291,-0.03717472118959108,0.7220426632191337,0.015715467328370557,-0.00026673779674579886,0.11349693251533743,0.058303398728930644,0.16666666666666666,0.16104594330400782,0.1239477503628447,0.0060606060606060615,-2.2727789267937906e-05,0.3257804632426988,0.23959731543624158,0.06835087719298245,0.013306054406304463,-0.019698725376593278,0.04227105174972474,0.4973255813953488,0.0,0.0,1.0,0.9950267583034216,0.04776119402985075,0.0
14,0.24423076923076925,0.9875,0.581786941580756,0.2678571428571429,0.1625,0.10535714285714284,0.09090909090909093,-0.11111111111111112,0.25252525252525254,0.46433566433566437,0.012469135802469137,0.5966921119592881,0.3703703703703704,-0.29870129870129875,0.03143201446073509,0.04206280610774992,0.007579717720857291,-0.03717472118959108,0.7239819004524887,0.01588089330024814,-0.00026673779674579886,0.11349693251533743,0.057474440453163855,0.16666666666666666,0.16226783968719452,0.1219158200290276,0.0060606060606060615,-2.2727789267937906e-05,0.32301107754279956,0.24731543624161073,0.06849122807017544,0.01301811017655528,-0.019698725376593278,0.040739145004547846,0.4973255813953488,0.0,0.0,1.0,0.9950267583034216,0.050746268656716415,0.0
15,0.24615384615384617,0.9750000000000001,0.5780068728522336,0.23214285714285712,0.15,0.1,0.09090909090909093,-0.11111111111111112,0.25757575757575757,0.4699300699300699,0.012469135802469137,0.6030534351145045,0.3777777777777778,-0.29870129870129875,0.03143201446073509,0.04148660328435609,0.007579717720857291,-0.03717472118959108,0.7259211376858435,0.016046319272125725,-0.00026673779674579886,0.11349693251533743,0.056645482177397066,0.16666666666666666,0.16348973607038123,0.11988388969521047,0.0060606060606060615,-2.2727789267937906e-05,0.3202416918429003,0.2550335570469799,0.06863157894736842,0.012730165946806093,-0.019698725376593278,0.03920723825937096,0.4973255813953488,0.0,0.0,1.0,0.9950267583034216,0.05373134328358209,0.0
